x,y,z
0.2699511589313708,0.04102149934651415,0.0
0.2795181446720437,0.04048483982213246,0.0
0.2890824579154712,0.03990237582368657,0.0
0.2986439613634996,0.03927552328424698,0.0
0.3082026185809564,0.03860682174312535,0.0
0.3177583419320519,0.03789714565170747,0.0
0.3273111089400988,0.03714890670655146,0.0
0.336860860717304,0.03636302680167482,0.0
0.3464075735756336,0.03554115467329842,0.0
0.3559512833718877,0.03468498709473337,0.0
0.3654918954403997,0.03379505581577933,0.0
0.3750295140090961,0.03287356868053613,0.0
0.3845640551265177,0.03192072525527925,0.0
0.394095587916629,0.03093821949256153,0.0
0.403624118076253,0.02992708772835356,0.0
0.413149620890667,0.02888776286097344,0.0
0.4226722154303492,0.02782215790173864,0.0
0.4321918210616804,0.02673011707137052,0.0
0.4417085400130756,0.0256132322696948,0.0
0.4512223994390492,0.02447226518230506,0.0
0.4607333723900954,0.02330745005392932,0.0
0.4702416043179397,0.022120485119744,0.0
0.4797470058762136,0.02091104212421025,0.0
0.4892496942659796,0.01968046058223303,0.0
0.4987497084739307,0.0184294276194055,0.0
0.5082470086381775,0.01715792987204542,0.0
0.5177417542746418,0.01586751186200731,0.0
0.5272338569492783,0.0145577793126441,0.0
0.5367234227289412,0.01322978975330851,0.0
0.5462105092387902,0.01188421618040501,0.0
0.5556950572141925,0.01052084687572458,0.0
0.5651772318637073,0.00914108191792406,0.0
0.5746569494748609,0.007744520884708719,0.0
0.5841342949001648,0.00633196738129127,0.0
0.5936093321283916,0.004904006686040187,0.0
0.6030819918731334,0.003460343251807013,0.0
0.6125524264042487,0.002002181796715476,0.0
0.6220205467347028,0.0005290725790090696,0.0
0.6314864501580464,-0.0009582597186731984,0.0
0.6409501647723728,-0.002459424402368463,0.0
0.650411633290232,-0.003974664303648221,0.0
0.6598710046922326,-0.005502997876546808,0.0
0.669328154770579,-0.007044962862109833,0.0
0.6787832077632159,-0.008599744510410354,0.0
0.6882361432695163,-0.01016740073207198,0.0
0.6976869345316811,-0.01174785402189991,0.0
0.7071356824127274,-0.01334056461580925,0.0
0.716582268578451,-0.01494599958704776,0.0
0.7260268258883865,-0.01656332934250915,0.0
0.7354692322622494,-0.01819310224966112,0.0
0.7449096091430899,-0.01983468397997469,0.0
0.7543478627075602,-0.02148840820675377,0.0
0.7637840346523046,-0.02315396713376624,0.0
0.773218108928555,-0.0248313247091432,0.0
0.7826500769579073,-0.02652058808226712,0.0
0.7920799368555806,-0.02822145664081641,0.0
0.8015076484144539,-0.02993430204518853,0.0
0.8109332214764875,-0.03165882539147436,0.0
0.8203565850329432,-0.0333954118971298,0.0
0.8297777898866328,-0.0351436358727751,0.0
0.8391967463553118,-0.03690391511460787,0.0
0.8486134634068008,-0.03867610906547551,0.0
0.8580279194862642,-0.04046038306148356,0.0
0.8674400226919414,-0.04225698578419004,0.0
0.8768497963776486,-0.04406566504602543,0.0
0.886257141943349,-0.04588707903011847,0.0
0.8956620733587496,-0.04772074965118027,0.0
0.905064547868817,-0.04956715169608936,0.0
0.9144644113604684,-0.05142664993830073,0.0
0.923861834824831,-0.05329894562739998,0.0
0.9332564992447474,-0.05518446921963989,0.0
0.9426483995192777,-0.05708356926022412,0.0
0.952037612745949,-0.05899627917805916,0.0
0.9614239566124673,-0.06092292539902219,0.0
0.970807448456462,-0.06286360759269595,0.0
0.9801879411311948,-0.06481875901908568,0.0
0.9895653514629453,-0.06678840528184193,0.0
0.9975640502598242,-0.0697564737441253,0.0
0.006635749922694732,-0.0155413533829207,0.0
0.007912053556309022,-0.0168541903627012,0.0
0.009242140963732532,-0.01811253881211644,0.0
0.01061806918783203,-0.01932064932512735,0.0
0.01203327560436319,-0.0204824987684496,0.0
0.01348245777560085,-0.02160170110140619,0.0
0.0149612441978566,-0.0226815743478927,0.0
0.01646587181669663,-0.02372506643211941,0.0
0.01799333216260453,-0.02473486597560399,0.0
0.01954109759411361,-0.02571334180253906,0.0
0.02110691806857804,-0.02666267466122448,0.0
0.02268884621960482,-0.02758480388156999,0.0
0.02428536960091933,-0.02848150161586928,0.0
0.02589509641835215,-0.02935428585191181,0.0
0.02751684858940063,-0.03020458876684355,0.0
0.02914943482380377,-0.03103375608320684,0.0
0.0307920321122056,-0.03184300241111936,0.0
0.03244380201855065,-0.03263334828605762,0.0
0.03410408089408495,-0.03340574926101748,0.0
0.03577216261697082,-0.03416106883470631,0.0
0.03744745631138732,-0.03490025782133425,0.0
0.03912944276798805,-0.03562406064641575,0.0
0.04081769522094763,-0.03633315806315747,0.0
0.0425117975736479,-0.03702815555120362,0.0
0.04421142521688712,-0.03770955637221376,0.0
0.04591850291592754,-0.03837203002563051,0.0
0.04763223649878866,-0.03901711063261821,0.0
0.0493500284297052,-0.03965131212202863,0.0
0.05106970711021393,-0.04028038530986242,0.0
0.05278928303670933,-0.04090973895619024,0.0
0.05450675695568854,-0.04154480020572369,0.0
0.06359633731053045,-0.04457693117022867,0.0
0.0727574982838834,-0.04738429705392071,0.0
0.08198085026329417,-0.04998086735202743,0.0
0.09125262638727517,-0.05239892912014563,0.0
0.1005643756277622,-0.05465860614815295,0.0
0.1099094041662722,-0.0567762037463794,0.0
0.1192826290145053,-0.05876530675303184,0.0
0.1286800385666739,-0.06063694852574072,0.0
0.1380982821550935,-0.06240089752915358,0.0
0.1475346467428061,-0.06406505241884912,0.0
0.1569868904976025,-0.06563668794616552,0.0
0.1664530842655238,-0.0671218924342809,0.0
0.1759316186978286,-0.06852627136178244,0.0
0.1854211268443995,-0.06985454521613711,0.0
0.194920362868031,-0.07111125009194923,0.0
0.2044283497665164,-0.07230005136648725,0.0
0.2139441241704301,-0.07342490588424187,0.0
0.2234669030505515,-0.07448871264243684,0.0
0.232995965119042,-0.07549485994182839,0.0
0.2425306877900808,-0.07644570286769733,0.0
0.2520705118163395,-0.0773441047959374,0.0
0.2616149234160394,-0.078192220820354,0.0
0.27116349247411,-0.078992251102126,0.0
0.2807157898002083,-0.07974655073659259,0.0
0.2902714823577758,-0.08045650276768375,0.0
0.2998301806454053,-0.08112461695041845,0.0
0.309391676163641,-0.08175174702841588,0.0
0.3189556110313167,-0.08234027810092522,0.0
0.3285217986228421,-0.0828911148940258,0.0
0.3380899860158185,-0.08340588680148846,0.0
0.3476599725783215,-0.08388627907438445,0.0
0.3572315905579336,-0.08433280511247554,0.0
0.3668046358962953,-0.08474766577903715,0.0
0.3763789976904368,-0.08513104701463449,0.0
0.3859545086285492,-0.08548463590613305,0.0
0.3955310301279754,-0.08580945949708832,0.0
0.405108477458197,-0.08610594303295258,0.0
0.4146867022989805,-0.08637599747944526,0.0
0.4242656464915365,-0.08661945735153305,0.0
0.4338451896939128,-0.08683791328355356,0.0
0.443425252814091,-0.0870321233282402,0.0
0.4530057765557386,-0.08720231569976135,0.0
0.462586668610584,-0.08735019234923636,0.0
0.4721678861852815,-0.08747541578105311,0.0
0.4817493589087825,-0.08757932878515257,0.0
0.4913310297595556,-0.08766261722606361,0.0
0.5009128611328624,-0.08772526232247356,0.0
0.5104947960179653,-0.08776881576529756,0.0
0.5200768017438584,-0.0877928748074657,0.0
0.5296588361310033,-0.08779850144804102,0.0
0.5392408626148475,-0.08778637015383374,0.0
0.5488228519483687,-0.0877562630189732,0.0
0.5584047728838554,-0.08770958948925855,0.0
0.5679865982696456,-0.08764594138866637,0.0
0.5775683002739254,-0.08756612631100132,0.0
0.5871498608068886,-0.08747073274434818,0.0
0.5967312524055048,-0.08735945837476268,0.0
0.606312458158741,-0.08723351738843631,0.0
0.6158934525686378,-0.0870924520355157,0.0
0.6254742311020604,-0.08693699348702771,0.0
0.6350547672339868,-0.0867675325449066,0.0
0.6446350380187676,-0.08658382076805363,0.0
0.6542150543894111,-0.08638685088406718,0.0
0.6637947681742286,-0.0861760730990298,0.0
0.6733741890250929,-0.08595231152399646,0.0
0.6829533047777749,-0.08571550597329929,0.0
0.6925320781708957,-0.0854657294732651,0.0
0.7021105339629803,-0.08520353057253245,0.0
0.711688619962358,-0.08492843027476486,0.0
0.7212663522856999,-0.08464126858981133,0.0
0.730843686329825,-0.08434148549752594,0.0
0.7404206541164063,-0.08402972605347649,0.0
0.7499972091556242,-0.08370564677458386,0.0
0.7595733499197407,-0.08336955826395616,0.0
0.7691490554745826,-0.08302149398998719,0.0
0.7787243322530844,-0.08266134665152611,0.0
0.7882991365490244,-0.08228941367321435,0.0
0.7978734802547263,-0.08190532141648336,0.0
0.8074473315244002,-0.08150936724588165,0.0
0.8170206736752151,-0.08110115980930403,0.0
0.8265934977738421,-0.08068112772363624,0.0
0.8361657731276257,-0.08024884477846268,0.0
0.8457374890536077,-0.07980445141134711,0.0
0.8553086472374447,-0.07934778089431384,0.0
0.8648791912665942,-0.07887857417652681,0.0
0.8744491091757483,-0.07839708424113921,0.0
0.8840183949156963,-0.07790264558851051,0.0
0.8935869958063135,-0.0773957335942906,0.0
0.9031549355701641,-0.07687587214260978,0.0
0.9127221123596229,-0.07634267856171524,0.0
0.9222886539315545,-0.07579647249151686,0.0
0.9318543047616112,-0.07523678323782532,0.0
0.9414191073626386,-0.07466326499276284,0.0
0.9509831431946458,-0.07407589535603273,0.0
0.9605462771473812,-0.07347432570566637,0.0
0.9701085402461854,-0.07285845975596855,0.0
0.9796698470863763,-0.07222784798380655,0.0
0.9892301188564151,-0.07158245345989807,0.0
